luna_sin,luna_cos,ora_sin,ora_cos,temperatura,grad_seninatate,viteza_vant,presiune
0.866,-0.5,0.0,-1.0,0.6944,0.12,0.1186,0.5385
0.866,-0.5,-0.7071,0.7071,0.5,0.33,0.0678,0.8974
0.5,-0.866,0.7071,0.7071,0.2222,0.51,0.6102,0.4872
0.866,-0.5,0.9659,-0.2588,0.4167,0.54,1.0,0.6923
0.866,-0.5,-0.866,-0.5,0.8611,0.46,0.0678,0.4615
0.5,-0.866,0.9659,0.2588,0.3611,0.46,0.1525,0.9231
0.866,-0.5,-0.5,-0.866,0.75,0.65,0.8644,0.0769
1.0,0.0,0.0,1.0,0.1944,0.25,0.7458,0.9231
0.5,-0.866,-0.2588,-0.9659,0.8333,0.89,0.5932,0.1538
1.0,0.0,0.2588,-0.9659,0.7778,0.84,0.0,0.8205
1.0,0.0,0.5,0.866,0.1389,0.2,0.8983,0.2821
0.866,-0.5,-0.866,-0.5,0.7222,0.84,0.7797,0.4872
0.866,-0.5,-0.866,-0.5,0.75,0.21,0.6441,0.5385
0.866,-0.5,1.0,0.0,0.3056,0.45,0.5254,0.359
0.866,-0.5,0.0,-1.0,0.6667,0.2,0.6441,0.6154
0.5,-0.866,0.9659,-0.2588,0.4722,0.98,0.7966,0.1795
1.0,0.0,-0.9659,0.2588,0.5556,0.23,0.3559,0.2051
0.5,-0.866,-0.5,-0.866,0.7222,0.09,0.5932,0.8462
0.5,-0.866,0.5,-0.866,0.6667,0.74,0.8305,0.8462
0.5,-0.866,-0.866,0.5,0.3889,0.13,0.7627,0.6667
1.0,0.0,0.866,0.5,0.1667,0.58,0.5254,0.4359
1.0,0.0,0.866,0.5,0.2222,0.05,0.2203,0.4872
0.5,-0.866,0.5,-0.866,0.6667,0.36,0.5932,0.0256
0.866,-0.5,-0.7071,0.7071,0.3056,0.2,0.4237,0.0513
1.0,0.0,-0.5,-0.866,0.7222,0.33,0.6949,0.5641
1.0,0.0,-0.9659,-0.2588,0.75,0.69,0.5763,0.8205
1.0,0.0,-1.0,-0.0,0.6389,0.63,0.4237,0.1538
1.0,0.0,-0.5,0.866,0.3889,0.89,0.2203,0.7692
0.866,-0.5,0.9659,0.2588,0.2222,0.63,0.1186,0.0769
0.866,-0.5,0.2588,-0.9659,0.6667,0.65,0.9492,0.3077
0.5,-0.866,-0.2588,0.9659,0.1944,0.29,0.4068,0.8462
0.5,-0.866,-0.7071,-0.7071,0.8333,0.38,0.0678,0.1795
0.5,-0.866,1.0,0.0,0.3333,0.15,0.9831,0.7179
0.866,-0.5,-0.2588,-0.9659,0.8889,0.92,0.9322,0.5128
0.866,-0.5,0.7071,0.7071,0.1944,0.72,0.7458,0.5641
0.866,-0.5,0.866,0.5,0.2222,0.46,0.7288,0.8974
0.5,-0.866,0.5,0.866,0.25,0.15,0.0339,0.5385
0.866,-0.5,1.0,0.0,0.3056,0.92,0.0678,0.1026
1.0,0.0,1.0,0.0,0.3056,0.48,0.2203,0.2564
1.0,0.0,-0.9659,0.2588,0.5556,0.63,1.0,0.8462
0.5,-0.866,0.866,0.5,0.1944,0.86,0.7458,0.7436
0.5,-0.866,0.9659,0.2588,0.2222,0.45,0.7966,0.3333
0.5,-0.866,0.9659,-0.2588,0.3333,0.03,0.9492,0.0513
1.0,0.0,0.5,0.866,0.1111,0.59,1.0,0.4103
0.5,-0.866,0.5,0.866,0.1389,0.86,0.7458,0.5641
0.866,-0.5,0.0,-1.0,0.7778,0.61,0.4068,0.9231
1.0,0.0,0.866,0.5,0.1944,0.65,0.339,0.8718
